title|context|question|answer|answer_start|answer_end
Hải ly|Hải ly, tên khoa học Castor, là một chi động vật có vú trong họ Hải ly, bộ Gặm nhấm. Hiện tại, tên gọi này dùng để chỉ hai loài hải ly nửa sống dưới nước và chủ yếu đi ăn về đêm, một loài sống ở Bắc Mỹ và một loài ở châu Âu. Chúng được biết với tài xây đập, đào kênh và làm ổ. Chúng là nhóm thú gặm nhấm to lớn hàng thứ hai trên thế giới (sau lợn nước). Bầy của chúng xây một hoặc hai đập để tạo thành một nơi nước lặng yên và sâu để chống lại các loại thú săn mồi và cũng như để thả thức ăn và vật liệu xây dựng nổi trên nước. Số lượng hải ly Bắc Mỹ trước đây hơn 60 triệu con nhưng cho đến năm 1988 chỉ còn khoảng 6-12 triệu con. Sự sụt giảm số lượng hải ly là do săn bắt nhiều để lấy da, lấy các tuyến để sử dụng như là thuốc hay nước hoa, và vì chúng thường thu nhặt cây xây đập và làm ngập lụt các kênh rạch nên cũng là chướng ngại cho việc sử dụng đất vào các mục đích khác.|Số lượng hải ly Bắc Mỹ vào khoảng bao nhiêu con vào năm 1988?|Số lượng hải ly Bắc Mỹ trước đây hơn 60 triệu con nhưng cho đến năm 1988 chỉ còn khoảng 6-12 triệu con.|528|631
Bức tường Berlin|"Bức tường Berlin (tiếng Đức: Berliner Mauer) từng được Chính phủ Cộng hòa Dân chủ Đức gọi là ""Tường thành bảo vệ chống phát xít"" (tiếng Đức: Antifaschistischer Schutzwall) và bị người dân Cộng hoà Liên bang Đức gọi là ""Bức tường ô nhục"" là một phần của biên giới nội địa nước Đức và đã chia cắt phần Tây Berlin với phần phía Đông của thành phố và với lãnh thổ của nước Cộng hòa Dân chủ Đức bao bọc chung quanh Tây Berlin từ ngày 13 tháng 8 năm 1961 đến ngày 9 tháng 11 năm 1989. Bức tường này là một trong những biểu tượng nổi tiếng nhất của cuộc Chiến tranh Lạnh và của việc chia cắt nước Đức. Khoảng 5000 người đã tìm cách vượt qua bức tường để sang Tây Berlin. Số người bị thiệt mạng khi vượt tường nằm trong khoảng từ 86 đến 200 người."|Bức tường đối với phần Đông Đức là gì?|"Bức tường Berlin (tiếng Đức: Berliner Mauer) từng được Chính phủ Cộng hòa Dân chủ Đức gọi là ""Tường thành bảo vệ chống phát xít"" (tiếng Đức: Antifaschistischer Schutzwall) và bị người dân Cộng hoà Liên bang Đức gọi là ""Bức tường ô nhục"" là một phần của biên giới nội địa nước Đức và đã chia cắt phần Tây Berlin với phần phía Đông của thành phố và với lãnh thổ của nước Cộng hòa Dân chủ Đức bao bọc chung quanh Tây Berlin từ ngày 13 tháng 8 năm 1961 đến ngày 9 tháng 11 năm 1989."|0|478
Bức tường Berlin|"Bức tường Berlin (tiếng Đức: Berliner Mauer) từng được Chính phủ Cộng hòa Dân chủ Đức gọi là ""Tường thành bảo vệ chống phát xít"" (tiếng Đức: Antifaschistischer Schutzwall) và bị người dân Cộng hoà Liên bang Đức gọi là ""Bức tường ô nhục"" là một phần của biên giới nội địa nước Đức và đã chia cắt phần Tây Berlin với phần phía Đông của thành phố và với lãnh thổ của nước Cộng hòa Dân chủ Đức bao bọc chung quanh Tây Berlin từ ngày 13 tháng 8 năm 1961 đến ngày 9 tháng 11 năm 1989. Bức tường này là một trong những biểu tượng nổi tiếng nhất của cuộc Chiến tranh Lạnh và của việc chia cắt nước Đức. Khoảng 5000 người đã tìm cách vượt qua bức tường để sang Tây Berlin. Số người bị thiệt mạng khi vượt tường nằm trong khoảng từ 86 đến 200 người."|Tây Đức có tên gọi là gì?|"Bức tường Berlin (tiếng Đức: Berliner Mauer) từng được Chính phủ Cộng hòa Dân chủ Đức gọi là ""Tường thành bảo vệ chống phát xít"" (tiếng Đức: Antifaschistischer Schutzwall) và bị người dân Cộng hoà Liên bang Đức gọi là ""Bức tường ô nhục"" là một phần của biên giới nội địa nước Đức và đã chia cắt phần Tây Berlin với phần phía Đông của thành phố và với lãnh thổ của nước Cộng hòa Dân chủ Đức bao bọc chung quanh Tây Berlin từ ngày 13 tháng 8 năm 1961 đến ngày 9 tháng 11 năm 1989."|0|478
Bức tường Berlin|"Bức tường Berlin (tiếng Đức: Berliner Mauer) từng được Chính phủ Cộng hòa Dân chủ Đức gọi là ""Tường thành bảo vệ chống phát xít"" (tiếng Đức: Antifaschistischer Schutzwall) và bị người dân Cộng hoà Liên bang Đức gọi là ""Bức tường ô nhục"" là một phần của biên giới nội địa nước Đức và đã chia cắt phần Tây Berlin với phần phía Đông của thành phố và với lãnh thổ của nước Cộng hòa Dân chủ Đức bao bọc chung quanh Tây Berlin từ ngày 13 tháng 8 năm 1961 đến ngày 9 tháng 11 năm 1989. Bức tường này là một trong những biểu tượng nổi tiếng nhất của cuộc Chiến tranh Lạnh và của việc chia cắt nước Đức. Khoảng 5000 người đã tìm cách vượt qua bức tường để sang Tây Berlin. Số người bị thiệt mạng khi vượt tường nằm trong khoảng từ 86 đến 200 người."|Bức tưởng Berlin ở đâu?|"Bức tường Berlin (tiếng Đức: Berliner Mauer) từng được Chính phủ Cộng hòa Dân chủ Đức gọi là ""Tường thành bảo vệ chống phát xít"" (tiếng Đức: Antifaschistischer Schutzwall) và bị người dân Cộng hoà Liên bang Đức gọi là ""Bức tường ô nhục"" là một phần của biên giới nội địa nước Đức và đã chia cắt phần Tây Berlin với phần phía Đông của thành phố và với lãnh thổ của nước Cộng hòa Dân chủ Đức bao bọc chung quanh Tây Berlin từ ngày 13 tháng 8 năm 1961 đến ngày 9 tháng 11 năm 1989."|0|478
Bức tường Berlin|"Bức tường Berlin (tiếng Đức: Berliner Mauer) từng được Chính phủ Cộng hòa Dân chủ Đức gọi là ""Tường thành bảo vệ chống phát xít"" (tiếng Đức: Antifaschistischer Schutzwall) và bị người dân Cộng hoà Liên bang Đức gọi là ""Bức tường ô nhục"" là một phần của biên giới nội địa nước Đức và đã chia cắt phần Tây Berlin với phần phía Đông của thành phố và với lãnh thổ của nước Cộng hòa Dân chủ Đức bao bọc chung quanh Tây Berlin từ ngày 13 tháng 8 năm 1961 đến ngày 9 tháng 11 năm 1989. Bức tường này là một trong những biểu tượng nổi tiếng nhất của cuộc Chiến tranh Lạnh và của việc chia cắt nước Đức. Khoảng 5000 người đã tìm cách vượt qua bức tường để sang Tây Berlin. Số người bị thiệt mạng khi vượt tường nằm trong khoảng từ 86 đến 200 người."|Bức tường có ý nghĩa là gì?|Bức tường này là một trong những biểu tượng nổi tiếng nhất của cuộc Chiến tranh Lạnh và của việc chia cắt nước Đức.|479|594
Bức tường Berlin|"Bức tường Berlin (tiếng Đức: Berliner Mauer) từng được Chính phủ Cộng hòa Dân chủ Đức gọi là ""Tường thành bảo vệ chống phát xít"" (tiếng Đức: Antifaschistischer Schutzwall) và bị người dân Cộng hoà Liên bang Đức gọi là ""Bức tường ô nhục"" là một phần của biên giới nội địa nước Đức và đã chia cắt phần Tây Berlin với phần phía Đông của thành phố và với lãnh thổ của nước Cộng hòa Dân chủ Đức bao bọc chung quanh Tây Berlin từ ngày 13 tháng 8 năm 1961 đến ngày 9 tháng 11 năm 1989. Bức tường này là một trong những biểu tượng nổi tiếng nhất của cuộc Chiến tranh Lạnh và của việc chia cắt nước Đức. Khoảng 5000 người đã tìm cách vượt qua bức tường để sang Tây Berlin. Số người bị thiệt mạng khi vượt tường nằm trong khoảng từ 86 đến 200 người."|Bao nhiêu người đã từng tìm cách để vượt tường sang Tây Đức?|Khoảng 5000 người đã tìm cách vượt qua bức tường để sang Tây Berlin.|595|663
Kinh tế Hoa Kỳ|Nền kinh tế Hoa Kỳ (Mỹ) là nền kinh tế hỗn hợp có mức độ phát triển cao. Đây là nền kinh tế lớn nhất thế giới tính theo giá trị GDP danh nghĩa (nominal) và lớn thứ hai thế giới tính theo ngang giá sức mua (PPP). Nó có GDP bình quân đầu người đứng thứ 7 thế giới tính theo giá trị danh nghĩa và thứ 11 thế giới tính theo PPP năm 2016. Đồng đô la Mỹ (USD) là đồng tiền được sử dụng nhiều nhất trong các giao dịch quốc tế và là đồng tiền dự trữ phổ biến nhất thế giới, được bảo đảm bằng nền khoa học công nghệ tiên tiến, quân sự vượt trội, niềm tin vào khả năng trả nợ của chính phủ Mỹ, vai trò trung tâm của Hoa Kỳ trong hệ thống các tổ chức toàn cầu kể từ sau chiến tranh thế giới thứ 2 (WWII) và hệ thống đô la dầu mỏ (petrodollar system). Một vài quốc gia sử dụng đồng đô la Mỹ là đồng tiền hợp pháp chính thức, và nhiều quốc gia khác coi nó như đồng tiền thứ hai phổ biến nhất (de facto currency). Những đối tác thương mại lớn nhất của Hoa Kỳ bao gồm Trung Quốc, Canada, Mexico, Nhật Bản, Đức, Nam Hàn, Anh Quốc, Pháp, Ấn Độ và Đài Loan.|Nước nào có nền kinh tế phát triển nhất thế giới tính theo GDP?|Nền kinh tế Hoa Kỳ (Mỹ) là nền kinh tế hỗn hợp có mức độ phát triển cao.|0|72
Kinh tế Hoa Kỳ|Nền kinh tế Hoa Kỳ (Mỹ) là nền kinh tế hỗn hợp có mức độ phát triển cao. Đây là nền kinh tế lớn nhất thế giới tính theo giá trị GDP danh nghĩa (nominal) và lớn thứ hai thế giới tính theo ngang giá sức mua (PPP). Nó có GDP bình quân đầu người đứng thứ 7 thế giới tính theo giá trị danh nghĩa và thứ 11 thế giới tính theo PPP năm 2016. Đồng đô la Mỹ (USD) là đồng tiền được sử dụng nhiều nhất trong các giao dịch quốc tế và là đồng tiền dự trữ phổ biến nhất thế giới, được bảo đảm bằng nền khoa học công nghệ tiên tiến, quân sự vượt trội, niềm tin vào khả năng trả nợ của chính phủ Mỹ, vai trò trung tâm của Hoa Kỳ trong hệ thống các tổ chức toàn cầu kể từ sau chiến tranh thế giới thứ 2 (WWII) và hệ thống đô la dầu mỏ (petrodollar system). Một vài quốc gia sử dụng đồng đô la Mỹ là đồng tiền hợp pháp chính thức, và nhiều quốc gia khác coi nó như đồng tiền thứ hai phổ biến nhất (de facto currency). Những đối tác thương mại lớn nhất của Hoa Kỳ bao gồm Trung Quốc, Canada, Mexico, Nhật Bản, Đức, Nam Hàn, Anh Quốc, Pháp, Ấn Độ và Đài Loan.|Hoa Kỳ đúng thứ 7 thế giới về chỉ số nào?|Nó có GDP bình quân đầu người đứng thứ 7 thế giới tính theo giá trị danh nghĩa và thứ 11 thế giới tính theo PPP năm 2016.|212|333
Kinh tế Hoa Kỳ|Nền kinh tế Hoa Kỳ (Mỹ) là nền kinh tế hỗn hợp có mức độ phát triển cao. Đây là nền kinh tế lớn nhất thế giới tính theo giá trị GDP danh nghĩa (nominal) và lớn thứ hai thế giới tính theo ngang giá sức mua (PPP). Nó có GDP bình quân đầu người đứng thứ 7 thế giới tính theo giá trị danh nghĩa và thứ 11 thế giới tính theo PPP năm 2016. Đồng đô la Mỹ (USD) là đồng tiền được sử dụng nhiều nhất trong các giao dịch quốc tế và là đồng tiền dự trữ phổ biến nhất thế giới, được bảo đảm bằng nền khoa học công nghệ tiên tiến, quân sự vượt trội, niềm tin vào khả năng trả nợ của chính phủ Mỹ, vai trò trung tâm của Hoa Kỳ trong hệ thống các tổ chức toàn cầu kể từ sau chiến tranh thế giới thứ 2 (WWII) và hệ thống đô la dầu mỏ (petrodollar system). Một vài quốc gia sử dụng đồng đô la Mỹ là đồng tiền hợp pháp chính thức, và nhiều quốc gia khác coi nó như đồng tiền thứ hai phổ biến nhất (de facto currency). Những đối tác thương mại lớn nhất của Hoa Kỳ bao gồm Trung Quốc, Canada, Mexico, Nhật Bản, Đức, Nam Hàn, Anh Quốc, Pháp, Ấn Độ và Đài Loan.|Đơn vị tiền tệ của Hoa Kỳ là gì?|Đồng đô la Mỹ (USD) là đồng tiền được sử dụng nhiều nhất trong các giao dịch quốc tế và là đồng tiền dự trữ phổ biến nhất thế giới, được bảo đảm bằng nền khoa học công nghệ tiên tiến, quân sự vượt trội, niềm tin vào khả năng trả nợ của chính phủ Mỹ, vai trò trung tâm của Hoa Kỳ trong hệ thống các tổ chức toàn cầu kể từ sau chiến tranh thế giới thứ 2 (WWII) và hệ thống đô la dầu mỏ (petrodollar system).|334|739
Kinh tế Hoa Kỳ|Nền kinh tế Hoa Kỳ (Mỹ) là nền kinh tế hỗn hợp có mức độ phát triển cao. Đây là nền kinh tế lớn nhất thế giới tính theo giá trị GDP danh nghĩa (nominal) và lớn thứ hai thế giới tính theo ngang giá sức mua (PPP). Nó có GDP bình quân đầu người đứng thứ 7 thế giới tính theo giá trị danh nghĩa và thứ 11 thế giới tính theo PPP năm 2016. Đồng đô la Mỹ (USD) là đồng tiền được sử dụng nhiều nhất trong các giao dịch quốc tế và là đồng tiền dự trữ phổ biến nhất thế giới, được bảo đảm bằng nền khoa học công nghệ tiên tiến, quân sự vượt trội, niềm tin vào khả năng trả nợ của chính phủ Mỹ, vai trò trung tâm của Hoa Kỳ trong hệ thống các tổ chức toàn cầu kể từ sau chiến tranh thế giới thứ 2 (WWII) và hệ thống đô la dầu mỏ (petrodollar system). Một vài quốc gia sử dụng đồng đô la Mỹ là đồng tiền hợp pháp chính thức, và nhiều quốc gia khác coi nó như đồng tiền thứ hai phổ biến nhất (de facto currency). Những đối tác thương mại lớn nhất của Hoa Kỳ bao gồm Trung Quốc, Canada, Mexico, Nhật Bản, Đức, Nam Hàn, Anh Quốc, Pháp, Ấn Độ và Đài Loan.|Vì sao đồng USD được thế giới tin tưởng?|Đồng đô la Mỹ (USD) là đồng tiền được sử dụng nhiều nhất trong các giao dịch quốc tế và là đồng tiền dự trữ phổ biến nhất thế giới, được bảo đảm bằng nền khoa học công nghệ tiên tiến, quân sự vượt trội, niềm tin vào khả năng trả nợ của chính phủ Mỹ, vai trò trung tâm của Hoa Kỳ trong hệ thống các tổ chức toàn cầu kể từ sau chiến tranh thế giới thứ 2 (WWII) và hệ thống đô la dầu mỏ (petrodollar system).|334|739
Kinh tế Hoa Kỳ|Nền kinh tế Hoa Kỳ (Mỹ) là nền kinh tế hỗn hợp có mức độ phát triển cao. Đây là nền kinh tế lớn nhất thế giới tính theo giá trị GDP danh nghĩa (nominal) và lớn thứ hai thế giới tính theo ngang giá sức mua (PPP). Nó có GDP bình quân đầu người đứng thứ 7 thế giới tính theo giá trị danh nghĩa và thứ 11 thế giới tính theo PPP năm 2016. Đồng đô la Mỹ (USD) là đồng tiền được sử dụng nhiều nhất trong các giao dịch quốc tế và là đồng tiền dự trữ phổ biến nhất thế giới, được bảo đảm bằng nền khoa học công nghệ tiên tiến, quân sự vượt trội, niềm tin vào khả năng trả nợ của chính phủ Mỹ, vai trò trung tâm của Hoa Kỳ trong hệ thống các tổ chức toàn cầu kể từ sau chiến tranh thế giới thứ 2 (WWII) và hệ thống đô la dầu mỏ (petrodollar system). Một vài quốc gia sử dụng đồng đô la Mỹ là đồng tiền hợp pháp chính thức, và nhiều quốc gia khác coi nó như đồng tiền thứ hai phổ biến nhất (de facto currency). Những đối tác thương mại lớn nhất của Hoa Kỳ bao gồm Trung Quốc, Canada, Mexico, Nhật Bản, Đức, Nam Hàn, Anh Quốc, Pháp, Ấn Độ và Đài Loan.|Nước nào ở Nam Mĩ là đối tác thương mại lớn của Mĩ?|Những đối tác thương mại lớn nhất của Hoa Kỳ bao gồm Trung Quốc, Canada, Mexico, Nhật Bản, Đức, Nam Hàn, Anh Quốc, Pháp, Ấn Độ và Đài Loan.|900|1039
Iran|Iran sở hữu một trong các nền văn minh cổ nhất thế giới, bắt đầu là các vương quốc Elam vào thiên niên kỷ 4 TCN. Người Media thống nhất Iran vào thế kỷ VII TCN, lãnh thổ Iran được mở rộng cực độ dưới thời Cyrus Đại đế của Đế quốc Achaemenes vào thế kỷ VI TCN, là đế quốc lớn nhất thế giới cho đến lúc đó. Quốc gia Iran thất thủ trước Alexandros Đại đế vào thế kỷ IV TCN, song Đế quốc Parthia nhanh chóng tái lập độc lập. Năm 224, Parthia bị thay thế bằng Đế quốc Sasanid, Sasanid trở thành một cường quốc hàng đầu thế giới trong bốn thế kỷ sau đó. Người Hồi giáo Ả Rập chinh phục Sasanid vào thế kỷ VII, kết quả là Hồi giáo thay thế các tín ngưỡng bản địa Hoả giáo và Minh giáo. Iran có đóng góp lớn vào thời kỳ hoàng kim Hồi giáo (thế kỷ VIII-XIII), sản sinh nhiều nhân vật có ảnh hưởng về nghệ thuật và khoa học.|Quốc gia Trung Đông nào có một trong những nền văn minh lâu đời nhất thế giới?|Iran sở hữu một trong các nền văn minh cổ nhất thế giới, bắt đầu là các vương quốc Elam vào thiên niên kỷ 4 TCN.|0|112
Iran|Iran sở hữu một trong các nền văn minh cổ nhất thế giới, bắt đầu là các vương quốc Elam vào thiên niên kỷ 4 TCN. Người Media thống nhất Iran vào thế kỷ VII TCN, lãnh thổ Iran được mở rộng cực độ dưới thời Cyrus Đại đế của Đế quốc Achaemenes vào thế kỷ VI TCN, là đế quốc lớn nhất thế giới cho đến lúc đó. Quốc gia Iran thất thủ trước Alexandros Đại đế vào thế kỷ IV TCN, song Đế quốc Parthia nhanh chóng tái lập độc lập. Năm 224, Parthia bị thay thế bằng Đế quốc Sasanid, Sasanid trở thành một cường quốc hàng đầu thế giới trong bốn thế kỷ sau đó. Người Hồi giáo Ả Rập chinh phục Sasanid vào thế kỷ VII, kết quả là Hồi giáo thay thế các tín ngưỡng bản địa Hoả giáo và Minh giáo. Iran có đóng góp lớn vào thời kỳ hoàng kim Hồi giáo (thế kỷ VIII-XIII), sản sinh nhiều nhân vật có ảnh hưởng về nghệ thuật và khoa học.|Các vương quốc Elam tồn tại vào thời gian nào?|Iran sở hữu một trong các nền văn minh cổ nhất thế giới, bắt đầu là các vương quốc Elam vào thiên niên kỷ 4 TCN.|0|112
Iran|Iran sở hữu một trong các nền văn minh cổ nhất thế giới, bắt đầu là các vương quốc Elam vào thiên niên kỷ 4 TCN. Người Media thống nhất Iran vào thế kỷ VII TCN, lãnh thổ Iran được mở rộng cực độ dưới thời Cyrus Đại đế của Đế quốc Achaemenes vào thế kỷ VI TCN, là đế quốc lớn nhất thế giới cho đến lúc đó. Quốc gia Iran thất thủ trước Alexandros Đại đế vào thế kỷ IV TCN, song Đế quốc Parthia nhanh chóng tái lập độc lập. Năm 224, Parthia bị thay thế bằng Đế quốc Sasanid, Sasanid trở thành một cường quốc hàng đầu thế giới trong bốn thế kỷ sau đó. Người Hồi giáo Ả Rập chinh phục Sasanid vào thế kỷ VII, kết quả là Hồi giáo thay thế các tín ngưỡng bản địa Hoả giáo và Minh giáo. Iran có đóng góp lớn vào thời kỳ hoàng kim Hồi giáo (thế kỷ VIII-XIII), sản sinh nhiều nhân vật có ảnh hưởng về nghệ thuật và khoa học.|Ai giúp bành trướng lãnh thổ Iran?|Người Media thống nhất Iran vào thế kỷ VII TCN, lãnh thổ Iran được mở rộng cực độ dưới thời Cyrus Đại đế của Đế quốc Achaemenes vào thế kỷ VI TCN, là đế quốc lớn nhất thế giới cho đến lúc đó.|113|304
Iran|Iran sở hữu một trong các nền văn minh cổ nhất thế giới, bắt đầu là các vương quốc Elam vào thiên niên kỷ 4 TCN. Người Media thống nhất Iran vào thế kỷ VII TCN, lãnh thổ Iran được mở rộng cực độ dưới thời Cyrus Đại đế của Đế quốc Achaemenes vào thế kỷ VI TCN, là đế quốc lớn nhất thế giới cho đến lúc đó. Quốc gia Iran thất thủ trước Alexandros Đại đế vào thế kỷ IV TCN, song Đế quốc Parthia nhanh chóng tái lập độc lập. Năm 224, Parthia bị thay thế bằng Đế quốc Sasanid, Sasanid trở thành một cường quốc hàng đầu thế giới trong bốn thế kỷ sau đó. Người Hồi giáo Ả Rập chinh phục Sasanid vào thế kỷ VII, kết quả là Hồi giáo thay thế các tín ngưỡng bản địa Hoả giáo và Minh giáo. Iran có đóng góp lớn vào thời kỳ hoàng kim Hồi giáo (thế kỷ VIII-XIII), sản sinh nhiều nhân vật có ảnh hưởng về nghệ thuật và khoa học.|Iran bị đánh bại trước ngoại xâm vào thời gian nào?|Quốc gia Iran thất thủ trước Alexandros Đại đế vào thế kỷ IV TCN, song Đế quốc Parthia nhanh chóng tái lập độc lập.|305|420
Iran|Iran sở hữu một trong các nền văn minh cổ nhất thế giới, bắt đầu là các vương quốc Elam vào thiên niên kỷ 4 TCN. Người Media thống nhất Iran vào thế kỷ VII TCN, lãnh thổ Iran được mở rộng cực độ dưới thời Cyrus Đại đế của Đế quốc Achaemenes vào thế kỷ VI TCN, là đế quốc lớn nhất thế giới cho đến lúc đó. Quốc gia Iran thất thủ trước Alexandros Đại đế vào thế kỷ IV TCN, song Đế quốc Parthia nhanh chóng tái lập độc lập. Năm 224, Parthia bị thay thế bằng Đế quốc Sasanid, Sasanid trở thành một cường quốc hàng đầu thế giới trong bốn thế kỷ sau đó. Người Hồi giáo Ả Rập chinh phục Sasanid vào thế kỷ VII, kết quả là Hồi giáo thay thế các tín ngưỡng bản địa Hoả giáo và Minh giáo. Iran có đóng góp lớn vào thời kỳ hoàng kim Hồi giáo (thế kỷ VIII-XIII), sản sinh nhiều nhân vật có ảnh hưởng về nghệ thuật và khoa học.|Ở thế kỉ VII, ai đã chinh phục Đế quốc Sasanid?|Người Hồi giáo Ả Rập chinh phục Sasanid vào thế kỷ VII, kết quả là Hồi giáo thay thế các tín ngưỡng bản địa Hoả giáo và Minh giáo.|548|678
Cuba|Cuba, tên gọi chính thức là Cộng hòa Cuba (tiếng Tây Ban Nha: Cuba hay República de Cuba, IPA: [re'puβlika ðe 'kuβa]) là Quốc gia bao gồm đảo Cuba (hòn đảo hình con cá sấu vươn dài trên biển Caribe, cũng là hòn đảo lớn nhất của quần đảo Đại Antilles), cùng với đảo Thanh Niên (Isla de la Juventud) và các đảo nhỏ xung quanh. Cuba nằm ở phía bắc Vùng Caribe ở giao điểm của ba miền biển lớn: Biển Caribe, Vịnh México và Đại Tây Dương. Cuba nằm ở phía nam miền đông Hoa Kỳ và Bahamas, phía tây Quần đảo Turks và Caicos và Haiti và phía đông México. Quần đảo Cayman và Jamaica ở phía nam.|Hòn đảo lớn nhất của Cộng hòa Cuba có vị trí tại đâu?|Cuba, tên gọi chính thức là Cộng hòa Cuba (tiếng Tây Ban Nha: Cuba hay República de Cuba, IPA: [re'puβlika ðe 'kuβa]) là Quốc gia bao gồm đảo Cuba (hòn đảo hình con cá sấu vươn dài trên biển Caribe, cũng là hòn đảo lớn nhất của quần đảo Đại Antilles), cùng với đảo Thanh Niên (Isla de la Juventud) và các đảo nhỏ xung quanh.|0|324
Cuba|Cuba, tên gọi chính thức là Cộng hòa Cuba (tiếng Tây Ban Nha: Cuba hay República de Cuba, IPA: [re'puβlika ðe 'kuβa]) là Quốc gia bao gồm đảo Cuba (hòn đảo hình con cá sấu vươn dài trên biển Caribe, cũng là hòn đảo lớn nhất của quần đảo Đại Antilles), cùng với đảo Thanh Niên (Isla de la Juventud) và các đảo nhỏ xung quanh. Cuba nằm ở phía bắc Vùng Caribe ở giao điểm của ba miền biển lớn: Biển Caribe, Vịnh México và Đại Tây Dương. Cuba nằm ở phía nam miền đông Hoa Kỳ và Bahamas, phía tây Quần đảo Turks và Caicos và Haiti và phía đông México. Quần đảo Cayman và Jamaica ở phía nam.|Hình ảnh con vật nào được sử dụng để so sánh với hình dáng của hòn đảo lớn nhất trong quần đảo Đại Antilles?|Cuba, tên gọi chính thức là Cộng hòa Cuba (tiếng Tây Ban Nha: Cuba hay República de Cuba, IPA: [re'puβlika ðe 'kuβa]) là Quốc gia bao gồm đảo Cuba (hòn đảo hình con cá sấu vươn dài trên biển Caribe, cũng là hòn đảo lớn nhất của quần đảo Đại Antilles), cùng với đảo Thanh Niên (Isla de la Juventud) và các đảo nhỏ xung quanh.|0|324
Cuba|Cuba, tên gọi chính thức là Cộng hòa Cuba (tiếng Tây Ban Nha: Cuba hay República de Cuba, IPA: [re'puβlika ðe 'kuβa]) là Quốc gia bao gồm đảo Cuba (hòn đảo hình con cá sấu vươn dài trên biển Caribe, cũng là hòn đảo lớn nhất của quần đảo Đại Antilles), cùng với đảo Thanh Niên (Isla de la Juventud) và các đảo nhỏ xung quanh. Cuba nằm ở phía bắc Vùng Caribe ở giao điểm của ba miền biển lớn: Biển Caribe, Vịnh México và Đại Tây Dương. Cuba nằm ở phía nam miền đông Hoa Kỳ và Bahamas, phía tây Quần đảo Turks và Caicos và Haiti và phía đông México. Quần đảo Cayman và Jamaica ở phía nam.|Phía đông của Cộng hòa Cuba là quần đảo nào?|Cuba nằm ở phía nam miền đông Hoa Kỳ và Bahamas, phía tây Quần đảo Turks và Caicos và Haiti và phía đông México.|434|546
Cuba|Cuba, tên gọi chính thức là Cộng hòa Cuba (tiếng Tây Ban Nha: Cuba hay República de Cuba, IPA: [re'puβlika ðe 'kuβa]) là Quốc gia bao gồm đảo Cuba (hòn đảo hình con cá sấu vươn dài trên biển Caribe, cũng là hòn đảo lớn nhất của quần đảo Đại Antilles), cùng với đảo Thanh Niên (Isla de la Juventud) và các đảo nhỏ xung quanh. Cuba nằm ở phía bắc Vùng Caribe ở giao điểm của ba miền biển lớn: Biển Caribe, Vịnh México và Đại Tây Dương. Cuba nằm ở phía nam miền đông Hoa Kỳ và Bahamas, phía tây Quần đảo Turks và Caicos và Haiti và phía đông México. Quần đảo Cayman và Jamaica ở phía nam.|Những vùng biển lớn nào có điểm giao nhau là đất nước Cuba?|Cuba nằm ở phía bắc Vùng Caribe ở giao điểm của ba miền biển lớn: Biển Caribe, Vịnh México và Đại Tây Dương.|325|433
Cuba|Cuba, tên gọi chính thức là Cộng hòa Cuba (tiếng Tây Ban Nha: Cuba hay República de Cuba, IPA: [re'puβlika ðe 'kuβa]) là Quốc gia bao gồm đảo Cuba (hòn đảo hình con cá sấu vươn dài trên biển Caribe, cũng là hòn đảo lớn nhất của quần đảo Đại Antilles), cùng với đảo Thanh Niên (Isla de la Juventud) và các đảo nhỏ xung quanh. Cuba nằm ở phía bắc Vùng Caribe ở giao điểm của ba miền biển lớn: Biển Caribe, Vịnh México và Đại Tây Dương. Cuba nằm ở phía nam miền đông Hoa Kỳ và Bahamas, phía tây Quần đảo Turks và Caicos và Haiti và phía đông México. Quần đảo Cayman và Jamaica ở phía nam.|Nếu đi từ tây sang đông thì vùng đất liền nào cần vượt qua trước khi đến được Cuba?|Cuba nằm ở phía nam miền đông Hoa Kỳ và Bahamas, phía tây Quần đảo Turks và Caicos và Haiti và phía đông México.|434|546
John von Neumann|"Là người lớn nhất trong gia đình có ba anh em, von Neumann sinh ra với tên Neumann János Lajos (tên trong tiếng Hungary có họ đi trước tên) ở Budapest, Đế chế Áo-Hung (Osztrák-Magyar Monarchia), con của ông Neumann Miksa (Max Neumann), một luật sư làm việc trong một ngân hàng, và bà Kann Margit (Margaret Kann). Lớn lên trong một gia đình gốc Do Thái, János, thường gọi là ""Jancsi"", là một cậu bé thần đồng. Vào năm lên sáu tuổi, cậu bé có thể chia hai số với 8-chữ số nhẩm trong đầu vào nói chuyện với cha bằng tiếng Hy Lạp cổ. Vào lúc lên tám, cậu đã biết rất nhiều về một ngành toán gọi là giải tích; lúc mười hai tuổi cậu có thể được xem là ở mức trên đại học. Cậu ta có thể nhớ chỉ bằng cách lướt nhìn qua trang sách. Cậu vào trường Fasori Gimnázium (Lutheran Gymnasium) vào năm 1911. Có nguồn cho rằng lúc 10 tuổi cậu bé mới đi học, và vào trường trung học luôn."|Ai là người anh cả trong gia đình?|Là người lớn nhất trong gia đình có ba anh em, von Neumann sinh ra với tên Neumann János Lajos (tên trong tiếng Hungary có họ đi trước tên) ở Budapest, Đế chế Áo-Hung (Osztrák-Magyar Monarchia), con của ông Neumann Miksa (Max Neumann), một luật sư làm việc trong một ngân hàng, và bà Kann Margit (Margaret Kann).|0|312
